Initialize GranoEnv Instance
Full output on.

Pollution Threshold: 0.4
Social Threshold: 0.6

Vulnerability: 0.1
Farsightedness: 10
Time Horizon: 1000

Lifetime of the ecological dynamics: 1
Step Size: 0.0001
Integration Time: 0.1

Initial_Pollution: 0.0
Initial_Average_Inactivity 1.0

Model: ER
Nodes: 10
Average Degree: 10
Rewiring probability (only WS): 1.0

Average shortest path length is, 1.0
Clustering_coefficient: 1.0
Connected: True
Inactive_node_list: [9, 6, 5, 1, 8, 0, 3, 7, 4, 2]
Adjacency matrix: [[0. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
 [1. 0. 1. 1. 1. 1. 1. 1. 1. 1.]
 [1. 1. 0. 1. 1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 0. 1. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 0. 1. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 0. 1. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1. 0. 1. 1. 1.]
 [1. 1. 1. 1. 1. 1. 1. 0. 1. 1.]
 [1. 1. 1. 1. 1. 1. 1. 1. 0. 1.]
 [1. 1. 1. 1. 1. 1. 1. 1. 1. 0.]]

Time, Pollution, Average Inactivity, Changing nodes
0.051000000000000434,0.049721329467572795,1.0,[]
0.05110000000000044,0.04981635258339101,1.0,[]
0.05120000000000044,0.0499113661973728,1.0,[]
0.05130000000000044,0.050006370310468284,1.0,[]
0.051400000000000445,0.05010136492362738,1.0,[]
0.05150000000000045,0.05019635003780021,1.0,[]
0.05160000000000045,0.05029132565393646,1.0,[]
0.051700000000000454,0.050386291772985925,1.0,[]
0.05180000000000046,0.050481248395898404,1.0,[]
0.05190000000000046,0.05057619552362336,1.0,[]
0.05200000000000046,0.05067113315711025,1.0,[]
0.052100000000000465,0.05076606129730843,1.0,[]
0.05220000000000047,0.05086097994516725,1.0,[]
0.05230000000000047,0.05095588910163584,1.0,[]
0.052400000000000474,0.051050788767663335,1.0,[]
0.05250000000000048,0.051145678944198636,1.0,[]
0.05260000000000048,0.05124055963219076,1.0,[]
0.05270000000000048,0.05133543083258851,1.0,[]
0.052800000000000485,0.05143029254634046,1.0,[]
0.05290000000000049,0.051525144774395404,1.0,[]
0.05300000000000049,0.051619987517701804,1.0,[]
0.053100000000000494,0.051714820777208015,1.0,[]
0.0532000000000005,0.05180964455386239,1.0,[]
0.0533000000000005,0.05190445884861328,1.0,[]
0.0534000000000005,0.0519992636624087,1.0,[]
0.053500000000000505,0.05209405899619679,1.0,[]
0.05360000000000051,0.05218884485092545,1.0,[]
0.05370000000000051,0.0522836212275426,1.0,[]
0.053800000000000514,0.05237838812699591,1.0,[]
0.05390000000000052,0.05247314555023308,1.0,[]
0.05400000000000052,0.05256789349820168,1.0,[]
0.05410000000000052,0.05266263197184928,1.0,[]
0.054200000000000526,0.052757360972123135,1.0,[]
0.05430000000000053,0.05285208049997059,1.0,[]
0.05440000000000053,0.052946790556338885,1.0,[]
0.054500000000000534,0.053041491142175046,1.0,[]
0.05460000000000054,0.05313618225842609,1.0,[]
0.05470000000000054,0.05323086390603893,1.0,[]
0.05480000000000054,0.05332553608596047,1.0,[]
0.054900000000000546,0.053420198799137286,1.0,[]
0.05500000000000055,0.05351485204651618,1.0,[]
0.05510000000000055,0.05360949582904351,1.0,[]
0.055200000000000554,0.05370413014766584,1.0,[]
0.05530000000000056,0.053798755003329424,1.0,[]
0.05540000000000056,0.05389337039698061,1.0,[]
0.05550000000000056,0.053987976329565424,1.0,[]
0.055600000000000566,0.05408257280202999,1.0,[]
0.05570000000000057,0.05417715981532034,1.0,[]
0.05580000000000057,0.05427173737038227,1.0,[]
0.055900000000000574,0.05436630546816157,1.0,[]
0.05600000000000058,0.054460864109603935,1.0,[]
0.05610000000000058,0.05455541329565483,1.0,[]
0.05620000000000058,0.054649953027259945,1.0,[]
0.056300000000000586,0.05474448330536452,1.0,[]
0.05640000000000059,0.054839004130913915,1.0,[]
0.05650000000000059,0.05493351550485337,1.0,[]
0.056600000000000594,0.05502801742812802,1.0,[]
0.0567000000000006,0.05512250990168277,1.0,[]
0.0568000000000006,0.05521699292646265,1.0,[]
0.0569000000000006,0.055311466503412454,1.0,[]
0.057000000000000606,0.055405930633476874,1.0,[]
0.05710000000000061,0.0555003853176006,1.0,[]
0.05720000000000061,0.0555948305567282,1.0,[]
0.057300000000000614,0.055689266351804045,1.0,[]
0.05740000000000062,0.05578369270377259,1.0,[]
0.05750000000000062,0.055878109613578086,1.0,[]
0.05760000000000062,0.05597251708216466,1.0,[]
0.057700000000000626,0.056066915110476345,1.0,[]
0.05780000000000063,0.056161303699457155,1.0,[]
0.05790000000000063,0.056255682850051,1.0,[]
0.058000000000000634,0.05635005256320169,1.0,[]
0.05810000000000064,0.05644441283985291,1.0,[]
0.05820000000000064,0.056538763680948234,1.0,[]
0.05830000000000064,0.056633105087431246,1.0,[]
0.058400000000000646,0.0567274370602453,1.0,[]
0.05850000000000065,0.05682175960033364,1.0,[]
0.05860000000000065,0.05691607270863963,1.0,[]
0.058700000000000654,0.05701037638610629,1.0,[]
0.05880000000000066,0.057104670633676746,1.0,[]
0.05890000000000066,0.05719895545229392,1.0,[]
0.05900000000000066,0.05729323084290061,1.0,[]
0.059100000000000666,0.05738749680643962,1.0,[]
0.05920000000000067,0.057481753343853526,1.0,[]
0.05930000000000067,0.05757600045608502,1.0,[]
0.059400000000000674,0.05767023814407646,1.0,[]
0.05950000000000068,0.05776446640877031,1.0,[]
0.05960000000000068,0.05785868525110882,1.0,[]
0.05970000000000068,0.05795289467203413,1.0,[]
0.059800000000000686,0.058047094672488364,1.0,[]
0.05990000000000069,0.058141285253413555,1.0,[]
0.06000000000000069,0.05823546641575161,1.0,[]
0.060100000000000695,0.05832963816044434,1.0,[]
0.0602000000000007,0.05842380048843343,1.0,[]
0.0603000000000007,0.05851795340066057,1.0,[]
0.0604000000000007,0.058612096898067234,1.0,[]
0.060500000000000706,0.058706230981594776,1.0,[]
0.06060000000000071,0.058800355652184666,1.0,[]
0.06070000000000071,0.05889447091077804,1.0,[]
0.060800000000000715,0.05898857675831615,1.0,[]
0.06090000000000072,0.05908267319574001,1.0,[]
0.06100000000000072,0.059176760223990654,1.0,[]
0.06110000000000072,0.05927083784400888,1.0,[]
0.061200000000000726,0.0593649060567355,1.0,[]
0.06130000000000073,0.059458964863111086,1.0,[]
0.06140000000000073,0.05955301426407633,1.0,[]
0.061500000000000735,0.05964705426057171,1.0,[]
0.06160000000000074,0.059741084853537685,1.0,[]
0.06170000000000074,0.05983510604391451,1.0,[]
0.06180000000000074,0.05992911783264232,1.0,[]
0.061900000000000746,0.06002312022066136,1.0,[]
0.06200000000000075,0.060117113208911555,1.0,[]
0.06210000000000075,0.06021109679833292,1.0,[]
0.062200000000000755,0.06030507098986515,1.0,[]
0.06230000000000076,0.06039903578444816,1.0,[]
0.06240000000000076,0.06049299118302154,1.0,[]
0.06250000000000076,0.06058693718652475,1.0,[]
0.06260000000000077,0.06068087379589737,1.0,[]
0.06270000000000077,0.06077480101207866,1.0,[]
0.06280000000000077,0.06086871883600797,1.0,[]
0.06290000000000077,0.06096262726862445,1.0,[]
0.06300000000000078,0.06105652631086722,1.0,[]
0.06310000000000078,0.06115041596367521,1.0,[]
0.06320000000000078,0.06124429622798744,1.0,[]
0.06330000000000079,0.0613381671047426,1.0,[]
0.06340000000000079,0.061432028594879395,1.0,[]
0.06350000000000079,0.06152588069933651,1.0,[]
0.0636000000000008,0.06161972341905242,1.0,[]
0.0637000000000008,0.06171355675496548,1.0,[]
0.0638000000000008,0.06180738070801417,1.0,[]
0.0639000000000008,0.06190119527913662,1.0,[]
0.0640000000000008,0.06199500046927098,1.0,[]
0.06410000000000081,0.062088796279355374,1.0,[]
0.06420000000000081,0.06218258271032773,1.0,[]
0.06430000000000081,0.062276359763125955,1.0,[]
0.06440000000000082,0.06237012743868775,1.0,[]
0.06450000000000082,0.06246388573795081,1.0,[]
0.06460000000000082,0.06255763466185271,1.0,[]
0.06470000000000083,0.06265137421133093,1.0,[]
0.06480000000000083,0.06274510438732295,1.0,[]
0.06490000000000083,0.06283882519076589,1.0,[]
0.06500000000000083,0.06293253662259712,1.0,[]
0.06510000000000084,0.06302623868375368,1.0,[]
0.06520000000000084,0.06311993137517269,1.0,[]
0.06530000000000084,0.06321361469779097,1.0,[]
0.06540000000000085,0.06330728865254542,1.0,[]
0.06550000000000085,0.06340095324037276,1.0,[]
0.06560000000000085,0.06349460846220956,1.0,[]
0.06570000000000085,0.06358825431899251,1.0,[]
0.06580000000000086,0.06368189081165798,1.0,[]
0.06590000000000086,0.06377551794114233,1.0,[]
0.06600000000000086,0.06386913570838182,1.0,[]
0.06610000000000087,0.06396274411431269,1.0,[]
0.06620000000000087,0.06405634315987097,1.0,[]
0.06630000000000087,0.06414993284599269,1.0,[]
0.06640000000000087,0.06424351317361376,1.0,[]
0.06650000000000088,0.0643370841436699,1.0,[]
0.06660000000000088,0.0644306457570969,1.0,[]
0.06670000000000088,0.06452419801483034,1.0,[]
0.06680000000000089,0.0646177409178057,1.0,[]
0.06690000000000089,0.06471127446695857,1.0,[]
0.06700000000000089,0.06480479866322408,1.0,[]
0.0671000000000009,0.06489831350753761,1.0,[]
0.0672000000000009,0.06499181900083428,1.0,[]
0.0673000000000009,0.06508531514404914,1.0,[]
0.0674000000000009,0.06517880193811709,1.0,[]
0.0675000000000009,0.06527227938397306,1.0,[]
0.06760000000000091,0.06536574748255186,1.0,[]
0.06770000000000091,0.06545920623478807,1.0,[]
0.06780000000000092,0.06555265564161639,1.0,[]
0.06790000000000092,0.06564609570397129,1.0,[]
0.06800000000000092,0.06573952642278713,1.0,[]
0.06810000000000092,0.06583294779899818,1.0,[]
0.06820000000000093,0.06592635983353867,1.0,[]
0.06830000000000093,0.06601976252734276,1.0,[]
0.06840000000000093,0.06611315588134448,1.0,[]
0.06850000000000094,0.06620653989647773,1.0,[]
0.06860000000000094,0.06629991457367646,1.0,[]
0.06870000000000094,0.06639327991387423,1.0,[]
0.06880000000000094,0.06648663591800485,1.0,[]
0.06890000000000095,0.06657998258700182,1.0,[]
0.06900000000000095,0.06667331992179859,1.0,[]
0.06910000000000095,0.06676664792332854,1.0,[]
0.06920000000000096,0.06685996659252502,1.0,[]
0.06930000000000096,0.06695327593032108,1.0,[]
0.06940000000000096,0.06704657593764995,1.0,[]
0.06950000000000096,0.06713986661544458,1.0,[]
0.06960000000000097,0.06723314796463786,1.0,[]
0.06970000000000097,0.06732641998616262,1.0,[]
0.06980000000000097,0.06741968268095155,1.0,[]
0.06990000000000098,0.06751293604993724,1.0,[]
0.07000000000000098,0.06760618009405239,1.0,[]
0.07010000000000098,0.06769941481422925,1.0,[]
0.07020000000000098,0.0677926402114003,1.0,[]
0.07030000000000099,0.06788585628649768,1.0,[]
0.07040000000000099,0.06797906304045365,1.0,[]
0.07050000000000099,0.06807226047420023,1.0,[]
0.070600000000001,0.06816544858866946,1.0,[]
0.070700000000001,0.06825862738479316,1.0,[]
0.070800000000001,0.06835179686350312,1.0,[]
0.070900000000001,0.06844495702573106,1.0,[]
0.071000000000001,0.06853810787240855,1.0,[]
0.07110000000000101,0.06863124940446708,1.0,[]
0.07120000000000101,0.06872438162283812,1.0,[]
0.07130000000000102,0.06881750452845292,1.0,[]
0.07140000000000102,0.06891061812224275,1.0,[]
0.07150000000000102,0.06900372240513875,1.0,[]
0.07160000000000102,0.06909681737807205,1.0,[]
0.07170000000000103,0.06918990304197348,1.0,[]
0.07180000000000103,0.06928297939777395,1.0,[]
0.07190000000000103,0.06937604644640416,1.0,[]
0.07200000000000104,0.06946910418879482,1.0,[]
0.07210000000000104,0.0695621526258765,1.0,[]
0.07220000000000104,0.0696551917585797,1.0,[]
0.07230000000000104,0.06974822158783489,1.0,[]
0.07240000000000105,0.06984124211457221,1.0,[]
0.07250000000000105,0.06993425333972203,1.0,[]
0.07260000000000105,0.07002725526421438,1.0,[]
0.07270000000000106,0.07012024788897919,1.0,[]
0.07280000000000106,0.07021323121494649,1.0,[]
0.07290000000000106,0.0703062052430461,1.0,[]
0.07300000000000106,0.07039916997420781,1.0,[]
0.07310000000000107,0.07049212540936112,1.0,[]
0.07320000000000107,0.07058507154943572,1.0,[]
0.07330000000000107,0.07067800839536098,1.0,[]
0.07340000000000108,0.07077093594806638,1.0,[]
0.07350000000000108,0.07086385420848107,1.0,[]
0.07360000000000108,0.0709567631775343,1.0,[]
0.07370000000000108,0.07104966285615522,1.0,[]
0.07380000000000109,0.07114255324527274,1.0,[]
0.07390000000000109,0.0712354343458158,1.0,[]
0.07400000000000109,0.07132830615871322,1.0,[]
0.0741000000000011,0.07142116868489368,1.0,[]
0.0742000000000011,0.07151402192528578,1.0,[]
0.0743000000000011,0.0716068658808181,1.0,[]
0.0744000000000011,0.07169970055241903,1.0,[]
0.07450000000000111,0.07179252594101704,1.0,[]
0.07460000000000111,0.07188534204754027,1.0,[]
0.07470000000000111,0.07197814887291687,1.0,[]
0.07480000000000112,0.07207094641807499,1.0,[]
0.07490000000000112,0.07216373468394255,1.0,[]
0.07500000000000112,0.07225651367144748,1.0,[]
0.07510000000000112,0.07234928338151747,1.0,[]
0.07520000000000113,0.07244204381508035,1.0,[]
0.07530000000000113,0.0725347949730637,1.0,[]
0.07540000000000113,0.07262753685639489,1.0,[]
0.07550000000000114,0.07272026946600152,1.0,[]
0.07560000000000114,0.07281299280281084,1.0,[]
0.07570000000000114,0.07290570686775,1.0,[]
0.07580000000000114,0.07299841166174625,1.0,[]
0.07590000000000115,0.07309110718572664,1.0,[]
0.07600000000000115,0.0731837934406181,1.0,[]
0.07610000000000115,0.07327647042734742,1.0,[]
0.07620000000000116,0.07336913814684154,1.0,[]
0.07630000000000116,0.07346179660002694,1.0,[]
0.07640000000000116,0.07355444578783032,1.0,[]
0.07650000000000116,0.07364708571117817,1.0,[]
0.07660000000000117,0.07373971637099686,1.0,[]
0.07670000000000117,0.07383233776821274,1.0,[]
0.07680000000000117,0.07392494990375198,1.0,[]
0.07690000000000118,0.07401755277854072,1.0,[]
0.07700000000000118,0.074110146393505,1.0,[]
0.07710000000000118,0.07420273074957073,1.0,[]
0.07720000000000118,0.07429530584766375,1.0,[]
0.07730000000000119,0.07438787168870975,1.0,[]
0.07740000000000119,0.07448042827363455,1.0,[]
0.07750000000000119,0.07457297560336362,1.0,[]
0.0776000000000012,0.07466551367882235,1.0,[]
0.0777000000000012,0.0747580425009362,1.0,[]
0.0778000000000012,0.07485056207063057,1.0,[]
0.0779000000000012,0.07494307238883047,1.0,[]
0.07800000000000121,0.07503557345646117,1.0,[]
0.07810000000000121,0.0751280652744476,1.0,[]
0.07820000000000121,0.07522054784371457,1.0,[]
0.07830000000000122,0.07531302116518701,1.0,[]
0.07840000000000122,0.07540548523978974,1.0,[]
0.07850000000000122,0.07549794006844723,1.0,[]
0.07860000000000122,0.0755903856520842,1.0,[]
0.07870000000000123,0.07568282199162502,1.0,[]
0.07880000000000123,0.07577524908799405,1.0,[]
0.07890000000000123,0.07586766694211555,1.0,[]
0.07900000000000124,0.07596007555491369,1.0,[]
0.07910000000000124,0.0760524749273126,1.0,[]
0.07920000000000124,0.07614486506023621,1.0,[]
0.07930000000000124,0.07623724595460846,1.0,[]
0.07940000000000125,0.07632961761135315,1.0,[]
0.07950000000000125,0.076421980031394,1.0,[]
0.07960000000000125,0.0765143332156547,1.0,[]
0.07970000000000126,0.07660667716505876,1.0,[]
0.07980000000000126,0.07669901188052952,1.0,[]
0.07990000000000126,0.07679133736299038,1.0,[]
0.08000000000000126,0.07688365361336458,1.0,[]
0.08010000000000127,0.07697596063257539,1.0,[]
0.08020000000000127,0.07706825842154574,1.0,[]
0.08030000000000127,0.07716054698119867,1.0,[]
0.08040000000000128,0.07725282631245711,1.0,[]
0.08050000000000128,0.07734509641624376,1.0,[]
0.08060000000000128,0.07743735729348145,1.0,[]
0.08070000000000128,0.07752960894509264,1.0,[]
0.08080000000000129,0.07762185137199995,1.0,[]
0.08090000000000129,0.07771408457512574,1.0,[]
0.0810000000000013,0.07780630855539239,1.0,[]
0.0811000000000013,0.07789852331372205,1.0,[]
0.0812000000000013,0.07799072885103697,1.0,[]
0.0813000000000013,0.07808292516825921,1.0,[]
0.0814000000000013,0.07817511226631069,1.0,[]
0.08150000000000131,0.07826729014611322,1.0,[]
0.08160000000000131,0.07835945880858863,1.0,[]
0.08170000000000131,0.07845161825465863,1.0,[]
0.08180000000000132,0.0785437684852448,1.0,[]
0.08190000000000132,0.07863590950126864,1.0,[]
0.08200000000000132,0.07872804130365163,1.0,[]
0.08210000000000132,0.07882016389331503,1.0,[]
0.08220000000000133,0.07891227727118,1.0,[]
0.08230000000000133,0.07900438143816779,1.0,[]
0.08240000000000133,0.07909647639519934,1.0,[]
0.08250000000000134,0.0791885621431957,1.0,[]
0.08260000000000134,0.07928063868307766,1.0,[]
0.08270000000000134,0.07937270601576596,1.0,[]
0.08280000000000134,0.0794647641421814,1.0,[]
0.08290000000000135,0.07955681306324447,1.0,[]
0.08300000000000135,0.07964885277987566,1.0,[]
0.08310000000000135,0.07974088329299533,1.0,[]
0.08320000000000136,0.07983290460352388,1.0,[]
0.08330000000000136,0.07992491671238144,1.0,[]
0.08340000000000136,0.08001691962048818,1.0,[]
0.08350000000000136,0.08010891332876402,1.0,[]
0.08360000000000137,0.080200897838129,1.0,[]
0.08370000000000137,0.08029287314950295,1.0,[]
0.08380000000000137,0.08038483926380569,1.0,[]
0.08390000000000138,0.0804767961819568,1.0,[]
0.08400000000000138,0.08056874390487578,1.0,[]
0.08410000000000138,0.08066068243348223,1.0,[]
0.08420000000000138,0.08075261176869553,1.0,[]
0.08430000000000139,0.08084453191143492,1.0,[]
0.08440000000000139,0.08093644286261958,1.0,[]
0.0845000000000014,0.08102834462316866,1.0,[]
0.0846000000000014,0.08112023719400119,1.0,[]
0.0847000000000014,0.0812121205760361,1.0,[]
0.0848000000000014,0.08130399477019223,1.0,[]
0.0849000000000014,0.08139585977738828,1.0,[]
0.08500000000000141,0.08148771559854295,1.0,[]
0.08510000000000141,0.08157956223457474,1.0,[]
0.08520000000000141,0.08167139968640214,1.0,[]
0.08530000000000142,0.08176322795494351,1.0,[]
0.08540000000000142,0.08185504704111723,1.0,[]
0.08550000000000142,0.08194685694584136,1.0,[]
0.08560000000000142,0.08203865767003404,1.0,[]
0.08570000000000143,0.08213044921461332,1.0,[]
0.08580000000000143,0.08222223158049713,1.0,[]
0.08590000000000143,0.08231400476860318,1.0,[]
0.08600000000000144,0.08240576877984929,1.0,[]
0.08610000000000144,0.08249752361515306,1.0,[]
0.08620000000000144,0.08258926927543209,1.0,[]
0.08630000000000144,0.08268100576160375,1.0,[]
0.08640000000000145,0.08277273307458555,1.0,[]
0.08650000000000145,0.08286445121529462,1.0,[]
0.08660000000000145,0.08295616018464824,1.0,[]
0.08670000000000146,0.08304785998356345,1.0,[]
0.08680000000000146,0.08313955061295719,1.0,[]
0.08690000000000146,0.0832312320737465,1.0,[]
0.08700000000000147,0.08332290436684808,1.0,[]
0.08710000000000147,0.08341456749317866,1.0,[]
0.08720000000000147,0.08350622145365494,1.0,[]
0.08730000000000147,0.08359786624919341,1.0,[]
0.08740000000000148,0.08368950188071056,1.0,[]
0.08750000000000148,0.08378112834912277,1.0,[]
0.08760000000000148,0.08387274565534619,1.0,[]
0.08770000000000149,0.0839643538002971,1.0,[]
0.08780000000000149,0.08405595278489153,1.0,[]
0.08790000000000149,0.08414754261004542,1.0,[]
0.0880000000000015,0.08423912327667482,1.0,[]
0.0881000000000015,0.08433069478569544,1.0,[]
0.0882000000000015,0.08442225713802298,1.0,[]
0.0883000000000015,0.08451381033457306,1.0,[]
0.0884000000000015,0.08460535437626127,1.0,[]
0.08850000000000151,0.08469688926400298,1.0,[]
0.08860000000000151,0.08478841499871359,1.0,[]
0.08870000000000151,0.08487993158130835,1.0,[]
0.08880000000000152,0.08497143901270243,1.0,[]
0.08890000000000152,0.08506293729381087,1.0,[]
0.08900000000000152,0.08515442642554871,1.0,[]
0.08910000000000153,0.08524590640883078,1.0,[]
0.08920000000000153,0.08533737724457191,1.0,[]
0.08930000000000153,0.0854288389336868,1.0,[]
0.08940000000000153,0.08552029147709006,1.0,[]
0.08950000000000154,0.08561173487569618,1.0,[]
0.08960000000000154,0.08570316913041964,1.0,[]
0.08970000000000154,0.08579459424217484,1.0,[]
0.08980000000000155,0.08588601021187592,1.0,[]
0.08990000000000155,0.08597741704043715,1.0,[]
0.09000000000000155,0.08606881472877248,1.0,[]
0.09010000000000155,0.08616020327779594,1.0,[]
0.09020000000000156,0.08625158268842148,1.0,[]
0.09030000000000156,0.0863429529615628,1.0,[]
0.09040000000000156,0.08643431409813374,1.0,[]
0.09050000000000157,0.08652566609904777,1.0,[]
0.09060000000000157,0.0866170089652184,1.0,[]
0.09070000000000157,0.08670834269755912,1.0,[]
0.09080000000000157,0.0867996672969833,1.0,[]
0.09090000000000158,0.0868909827644041,1.0,[]
0.09100000000000158,0.0869822891007348,1.0,[]
0.09110000000000158,0.08707358630688833,1.0,[]
0.09120000000000159,0.08716487438377774,1.0,[]
0.09130000000000159,0.08725615333231584,1.0,[]
0.09140000000000159,0.08734742315341548,1.0,[]
0.0915000000000016,0.08743868384798936,1.0,[]
0.0916000000000016,0.08752993541695009,1.0,[]
0.0917000000000016,0.08762117786121015,1.0,[]
0.0918000000000016,0.08771241118168194,1.0,[]
0.0919000000000016,0.08780363537927782,1.0,[]
0.09200000000000161,0.08789485045491008,1.0,[]
0.09210000000000161,0.08798605640949086,1.0,[]
0.09220000000000161,0.08807725324393223,1.0,[]
0.09230000000000162,0.08816844095914611,1.0,[]
0.09240000000000162,0.08825961955604433,1.0,[]
0.09250000000000162,0.08835078903553883,1.0,[]
0.09260000000000163,0.08844194939854122,1.0,[]
0.09270000000000163,0.08853310064596298,1.0,[]
0.09280000000000163,0.08862424277871583,1.0,[]
0.09290000000000163,0.08871537579771105,1.0,[]
0.09300000000000164,0.08880649970386001,1.0,[]
0.09310000000000164,0.08889761449807398,1.0,[]
0.09320000000000164,0.08898872018126414,1.0,[]
0.09330000000000165,0.0890798167543414,1.0,[]
0.09340000000000165,0.08917090421821683,1.0,[]
0.09350000000000165,0.08926198257380136,1.0,[]
0.09360000000000165,0.0893530518220057,1.0,[]
0.09370000000000166,0.08944411196374058,1.0,[]
0.09380000000000166,0.08953516299991648,1.0,[]
0.09390000000000166,0.08962620493144402,1.0,[]
0.09400000000000167,0.08971723775923368,1.0,[]
0.09410000000000167,0.08980826148419563,1.0,[]
0.09420000000000167,0.08989927610724024,1.0,[]
0.09430000000000167,0.08999028162927758,1.0,[]
0.09440000000000168,0.09008127805121768,1.0,[]
0.09450000000000168,0.0901722653739706,1.0,[]
0.09460000000000168,0.09026324359844617,1.0,[]
0.09470000000000169,0.09035421272555422,1.0,[]
0.09480000000000169,0.09044517275620434,1.0,[]
0.09490000000000169,0.09053612369130615,1.0,[]
0.0950000000000017,0.09062706553176925,1.0,[]
0.0951000000000017,0.09071799827850291,1.0,[]
0.0952000000000017,0.09080892193241663,1.0,[]
0.0953000000000017,0.09089983649441957,1.0,[]
0.0954000000000017,0.09099074196542078,1.0,[]
0.09550000000000171,0.09108163834632943,1.0,[]
0.09560000000000171,0.09117252563805445,1.0,[]
0.09570000000000171,0.09126340384150478,1.0,[]
0.09580000000000172,0.09135427295758913,1.0,[]
0.09590000000000172,0.09144513298721613,1.0,[]
0.09600000000000172,0.09153598393129447,1.0,[]
0.09610000000000173,0.09162682579073267,1.0,[]
0.09620000000000173,0.0917176585664391,1.0,[]
0.09630000000000173,0.09180848225932214,1.0,[]
0.09640000000000173,0.09189929687028997,1.0,[]
0.09650000000000174,0.09199010240025074,1.0,[]
0.09660000000000174,0.09208089885011261,1.0,[]
0.09670000000000174,0.09217168622078342,1.0,[]
0.09680000000000175,0.0922624645131711,1.0,[]
0.09690000000000175,0.09235323372818338,1.0,[]
0.09700000000000175,0.09244399386672797,1.0,[]
0.09710000000000175,0.09253474492971248,1.0,[]
0.09720000000000176,0.09262548691804451,1.0,[]
0.09730000000000176,0.09271621983263134,1.0,[]
0.09740000000000176,0.09280694367438036,1.0,[]
0.09750000000000177,0.09289765844419884,1.0,[]
0.09760000000000177,0.09298836414299394,1.0,[]
0.09770000000000177,0.0930790607716726,1.0,[]
0.09780000000000177,0.09316974833114189,1.0,[]
0.09790000000000178,0.09326042682230862,1.0,[]
0.09800000000000178,0.09335109624607962,1.0,[]
0.09810000000000178,0.09344175660336163,1.0,[]
0.09820000000000179,0.09353240789506112,1.0,[]
0.09830000000000179,0.09362305012208472,1.0,[]
0.09840000000000179,0.0937136832853388,1.0,[]
0.0985000000000018,0.09380430738572976,1.0,[]
0.0986000000000018,0.09389492242416375,1.0,[]
0.0987000000000018,0.09398552840154695,1.0,[]
0.0988000000000018,0.0940761253187854,1.0,[]
0.0989000000000018,0.09416671317678516,1.0,[]
0.09900000000000181,0.09425729197645205,1.0,[]
0.09910000000000181,0.0943478617186918,1.0,[]
0.09920000000000181,0.09443842240441014,1.0,[]
0.09930000000000182,0.09452897403451277,1.0,[]
0.09940000000000182,0.09461951660990509,1.0,[]
0.09950000000000182,0.09471005013149258,1.0,[]
0.09960000000000183,0.09480057460018054,1.0,[]
0.09970000000000183,0.09489109001687424,1.0,[]
0.09980000000000183,0.09498159638247883,1.0,[]
0.09990000000000183,0.09507209369789937,1.0,[]
0.10000000000000184,0.09516258196404082,1.0,[]
0.10000000000000184,0.09516258196404082,1.0,[]
===CalculationEnded===
Runtime:  0.5663301750000755
